model_name,model_path,benchmark,metric,total_evaluation_time_seconds,value,eval_jobid,n_few_shot,source
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,arc_easy,acc_norm,-1,0.3434343434343434,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,arc_easy,acc,-1,0.36069023569023567,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,boolq,acc,-1,0.5935779816513761,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,hellaswag,acc_norm,-1,0.28450507866958774,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,arc_challenge,acc_norm,-1,0.23208191126279865,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,arc_challenge,acc,-1,0.18344709897610922,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,commonsense_qa,acc,-1,0.20556920556920558,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,piqa,acc_norm,-1,0.5538628944504896,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,piqa,acc,-1,0.5614798694232862,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,copa,acc,-1,0.52,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,lambada_openai,acc,-1,0.15796623326217737,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,openbookqa,acc,-1,0.136,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,openbookqa,acc_norm,-1,0.262,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,winogrande,acc,-1,0.49013417521704816,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,social_iqa,acc,-1,0.34646878198567044,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0001000,mmlu,acc,-1,0.27047429141147983,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,arc_easy,acc_norm,-1,0.3851010101010101,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,arc_easy,acc,-1,0.414983164983165,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,boolq,acc,-1,0.4868501529051988,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,hellaswag,acc_norm,-1,0.3053176658036248,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,arc_challenge,acc_norm,-1,0.24146757679180889,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,arc_challenge,acc,-1,0.21160409556313994,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,commonsense_qa,acc,-1,0.19082719082719082,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,piqa,acc_norm,-1,0.5952121871599565,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,piqa,acc,-1,0.5963003264417845,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,copa,acc,-1,0.65,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,lambada_openai,acc,-1,0.21657287017271493,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,openbookqa,acc,-1,0.154,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,openbookqa,acc_norm,-1,0.286,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,winogrande,acc,-1,0.510655090765588,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,social_iqa,acc,-1,0.35670419651995905,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0002000,mmlu,acc,-1,0.24754308503062242,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,arc_easy,acc_norm,-1,0.4297138047138047,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,arc_easy,acc,-1,0.4537037037037037,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,boolq,acc,-1,0.4400611620795107,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,hellaswag,acc_norm,-1,0.32045409281019716,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,arc_challenge,acc_norm,-1,0.24658703071672355,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,arc_challenge,acc,-1,0.21160409556313994,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,commonsense_qa,acc,-1,0.19574119574119575,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,piqa,acc_norm,-1,0.6126224156692056,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,piqa,acc,-1,0.602829162132753,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,copa,acc,-1,0.59,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,lambada_openai,acc,-1,0.24820492916747525,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,openbookqa,acc,-1,0.152,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,openbookqa,acc_norm,-1,0.262,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,winogrande,acc,-1,0.516179952644041,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,social_iqa,acc,-1,0.36438075742067555,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0003000,mmlu,acc,-1,0.23842757441959836,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,arc_easy,acc_norm,-1,0.4562289562289562,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,arc_easy,acc,-1,0.48358585858585856,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,boolq,acc,-1,0.4782874617737003,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,hellaswag,acc_norm,-1,0.3300139414459271,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,arc_challenge,acc_norm,-1,0.26109215017064846,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,arc_challenge,acc,-1,0.22781569965870307,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,commonsense_qa,acc,-1,0.20147420147420148,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,piqa,acc_norm,-1,0.6137105549510338,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,piqa,acc,-1,0.6311207834602829,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,copa,acc,-1,0.61,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,lambada_openai,acc,-1,0.26528235979041337,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,openbookqa,acc,-1,0.166,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,openbookqa,acc_norm,-1,0.278,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,winogrande,acc,-1,0.5217048145224941,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,social_iqa,acc,-1,0.3725690890481064,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0004000,mmlu,acc,-1,0.25509186725537675,-1,,
